"Fecha","Marca","Locación","Canal","ID de la orden","Estado de la orden","Subtotal","Impuesto","Descuentos","Cargos por error en el pedido","Código de moneda"
"2023-10-15 22:09:03","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","24B40","Entregado","36,5","2,06","-13,9","0","EUR"
"2023-10-15 22:05:36","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","A956E","Entregado","12,6","1,15","0","0","EUR"
"2023-10-15 22:03:40","Tepuy Basics","Goleta","ubereats","5A320","Entregado","30","1,59","-12,5","0","EUR"
"2023-10-15 22:00:20","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","71CEB","Entregado","30,7","1,53","-13,9","0","EUR"
"2023-10-15 21:58:23","Tepuy Basics","Goleta","ubereats","BFF8F","Entregado","37,6","2,28","-12,5","0","EUR"
"2023-10-15 21:56:08","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","E8470","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 21:55:27","Tepuy Basics","Goleta","ubereats","BCD8F","Entregado","34,9","2,03","-12,5","0","EUR"
"2023-10-15 21:52:14","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","CCD92","Entregado","13,4","1,22","0","0","EUR"
"2023-10-15 21:52:11","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ADRGLHCF","Entregado","16,8","0","0","0","EUR"
"2023-10-15 21:46:52","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","7E7DA","Entregado","14,4","1,31","0","0","EUR"
"2023-10-15 21:44:42","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","49EA6","Entregado","10,2","0,93","0","0","EUR"
"2023-10-15 21:33:00","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","95536","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 21:31:58","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","8056C","Entregado","31,7","1,62","-13,9","0","EUR"
"2023-10-15 21:29:34","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","A379F","Entregado","30,7","1,53","-13,9","0","EUR"
"2023-10-15 21:25:58","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","D05D7","Entregado","35,7","1,99","-13,9","0","EUR"
"2023-10-15 21:23:55","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","34419","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 21:23:09","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","AE96F","Entregado","45,5","2,88","-13,9","0","EUR"
"2023-10-15 21:14:43","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","9046B","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 21:09:08","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","135DC","Entregado","47","2,97","-14,3","0","EUR"
"2023-10-15 21:08:01","Tepuy Basics","Goleta","ubereats","0E7B2","Entregado","31","1,68","-12,5","0","EUR"
"2023-10-15 21:07:57","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ARUMBBGF","Entregado","42","0","0","0","EUR"
"2023-10-15 21:07:55","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","2C676","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-15 21:07:31","Tepuy Basics","Umbrella SH - Calle Linares","glovo","ARCCWV1R","Entregado","35,5","0","0","0","EUR"
"2023-10-15 21:07:30","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","AD042","Entregado","33,5","1,75","-14,3","0","EUR"
"2023-10-15 21:02:44","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","A6176","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 21:02:07","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","FB1CA","Entregado","34","3,09","0","0","EUR"
"2023-10-15 21:01:20","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","946CA","Entregado","58,2","2,69","-28,6","0","EUR"
"2023-10-15 21:00:30","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","BB88B","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-15 20:57:21","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","E0427","Entregado","16,6","1,51","0","0","EUR"
"2023-10-15 20:56:40","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","88FAD","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-15 20:55:30","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","F5907","Entregado","34,5","1,84","-14,3","-1","EUR"
"2023-10-15 20:52:31","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AQULVAGS","Entregado","40,2","0","0","0","EUR"
"2023-10-15 20:52:17","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","88863","Entregado","28,5","2,59","0","0","EUR"
"2023-10-15 20:52:15","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","4DEF3","Entregado","33,6","1,75","-14,3","0","EUR"
"2023-10-15 20:50:30","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","2717C","Entregado","34,5","1,88","-13,9","0","EUR"
"2023-10-15 20:45:39","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AG1JTHA3","Entregado","27,5","0","0","0","EUR"
"2023-10-15 20:44:22","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AXQR2BCF","Entregado","25,8","0","-1,98","0","EUR"
"2023-10-15 20:42:27","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ARWMPQFT","Entregado","28,8","0","0","0","EUR"
"2023-10-15 20:39:56","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","CE6FC","Entregado","32,4","1,65","-14,3","0","EUR"
"2023-10-15 20:39:47","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","AU1GDY93","Entregado","16,6","0","0","0","EUR"
"2023-10-15 20:37:47","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","5ECFC","Entregado","29,6","1,39","-14,3","0","EUR"
"2023-10-15 20:36:24","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","22EA6","Entregado","31,7","1,62","-13,9","0","EUR"
"2023-10-15 20:36:09","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","13D32","Entregado","15,8","1,44","0","0","EUR"
"2023-10-15 20:34:54","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","16F47","Entregado","33,6","1,79","-13,9","0","EUR"
"2023-10-15 20:33:39","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AXJJXAM6","Entregado","27,1","0","0","0","EUR"
"2023-10-15 20:33:22","Tepuy Basics","Goleta","ubereats","9AA35","Entregado","25","1,13","-12,5","0","EUR"
"2023-10-15 20:32:11","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ADFF6CMD","Entregado","26,9","0","-5,08","0","EUR"
"2023-10-15 20:27:02","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","21AC7","Entregado","33,6","1,75","-14,3","0","EUR"
"2023-10-15 20:26:41","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","2D5AB","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-15 20:22:26","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","75FCB","Entregado","36,3","2","-14,3","0","EUR"
"2023-10-15 20:22:23","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","3C1DA","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-15 20:21:54","Tepuy Basics","Umbrella SH - Calle Linares","glovo","A9B5AG9X","Entregado","21,2","0","0","0","EUR"
"2023-10-15 20:20:43","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BVWP1MFJ","Entregado","29,4","0","-2","0","EUR"
"2023-10-15 20:20:29","Tepuy Basics","Goleta","ubereats","D2B94","Entregado","25","1,13","-12,5","0","EUR"
"2023-10-15 20:16:13","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","F8F0A","Entregado","69,4","3,71","-28,6","0","EUR"
"2023-10-15 20:16:12","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","32D49","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 20:14:14","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","CBEEB","Entregado","41,8","2,66","-12,5","0","EUR"
"2023-10-15 20:03:53","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","A8C82","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 20:00:04","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AF1W1DAD","Entregado","36,1","0","-17,1","0","EUR"
"2023-10-15 19:56:04","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AQCLZNWL","Entregado","21","0","0","0","EUR"
"2023-10-15 19:41:35","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","99561","Entregado","33,6","1,79","-13,9","0","EUR"
"2023-10-15 19:38:37","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","9EDF2","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 18:44:06","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","7BEE3","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 18:40:04","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ARVTGUKC","Entregado","32","0","-9,9","0","EUR"
"2023-10-15 18:31:26","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","32A82","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 18:00:28","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","98844","Entregado","33,6","1,79","-13,9","0","EUR"
"2023-10-15 17:54:58","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","3F5A3","Entregado","63,5","3,24","-27,8","0","EUR"
"2023-10-15 17:51:59","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B7A34SYW","Entregado","16,7","0","0","0","EUR"
"2023-10-15 17:50:22","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BLVV8STF","Cancelado","16,7","0","0","0","EUR"
"2023-10-15 17:40:32","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","3FCD9","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 17:38:10","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B7WXM5AF","Entregado","13,4","0","0","0","EUR"
"2023-10-15 17:20:14","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","BFC89","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 17:09:04","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","43399","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-15 16:54:15","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","9751C","Entregado","15,1","1,37","0","0","EUR"
"2023-10-15 16:50:29","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AKBELHCK","Entregado","40,7","0","-16,1","0","EUR"
"2023-10-15 16:48:51","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AZL1SAHW","Entregado","24","0","0","0","EUR"
"2023-10-15 15:56:03","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","0112B","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 15:50:32","Tepuy Basics","Goleta","glovo","AXET3RPL","Entregado","15,3","0","0","0","EUR"
"2023-10-15 15:33:13","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","63BE9","Entregado","35,8","1,99","-13,9","0","EUR"
"2023-10-15 15:30:28","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AAJSNP4B","Entregado","28,5","0","0","0","EUR"
"2023-10-15 15:26:37","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AN1Y9QBU","Entregado","38,1","0","0","0","EUR"
"2023-10-15 15:25:18","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","3325E","Entregado","31,7","1,62","-13,9","0","EUR"
"2023-10-15 15:24:03","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","FCE93","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-15 15:21:44","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","1A107","Entregado","27,5","1,36","-12,5","0","EUR"
"2023-10-15 15:18:30","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","D9370","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-15 15:11:43","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","DA13E","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 15:08:38","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BMLYBSTL","Entregado","12,5","0","0","0","EUR"
"2023-10-15 15:02:52","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","C9A46","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 14:55:38","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BLCLYHAM","Entregado","41,1","0","0","0","EUR"
"2023-10-15 14:55:25","Tepuy Basics","Goleta","glovo","AKYWCHPA","Entregado","10,9","0","0","0","EUR"
"2023-10-15 14:44:57","Tepuy Basics","Goleta","ubereats","006F0","Entregado","25","1,13","-12,5","0","EUR"
"2023-10-15 14:42:37","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BEQAHJWF","Entregado","15,1","0","0","0","EUR"
"2023-10-15 14:34:10","Tepuy Basics","Goleta","glovo","A1FADJNH","Entregado","30,6","0","0","0","EUR"
"2023-10-15 14:25:56","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","2981F","Entregado","38,5","2,2","-14,3","0","EUR"
"2023-10-15 14:19:05","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","AEFA2","Entregado","22","2","0","0","EUR"
"2023-10-15 14:16:13","Tepuy Basics","Goleta","ubereats","181E9","Entregado","30","1,59","-12,5","0","EUR"
"2023-10-15 14:12:22","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","9CC4C","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 14:09:18","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","A33AF","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 14:01:10","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BMXHTWEZ","Entregado","14,2","0","0","0","EUR"
"2023-10-15 14:01:02","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","00D43","Entregado","57,2","2,6","-28,6","0","EUR"
"2023-10-15 14:00:31","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","43FFB","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 13:57:07","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","1BE0A","Entregado","50,2","3,26","-14,3","0","EUR"
"2023-10-15 13:54:18","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","45464","Entregado","34,3","1,86","-13,9","0","EUR"
"2023-10-15 13:48:59","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BG21GSFL","Entregado","44,5","0","0","0","EUR"
"2023-10-15 13:41:29","Tepuy Basics","Goleta","ubereats","44FFD","Entregado","50","2,28","-25","0","EUR"
"2023-10-15 13:29:00","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","98863","Entregado","33,4","1,9","-12,5","0","EUR"
"2023-10-15 13:28:43","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","2A145","Entregado","34,3","1,86","-13,9","0","EUR"
"2023-10-15 13:23:02","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","30E22","Entregado","39,6","2,34","-13,9","0","EUR"
"2023-10-15 13:22:30","Tepuy Basics","Goleta","glovo","AAMXF1N1","Entregado","14,4","0","0","0","EUR"
"2023-10-15 13:18:53","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","E4770","Entregado","31,6","1,61","-13,9","0","EUR"
"2023-10-15 13:17:37","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","27EDA","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-15 13:09:40","Tepuy Basics","Goleta","ubereats","9C599","Entregado","31","1,68","-12,5","0","EUR"
"2023-10-14 23:30:52","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","F173D","Entregado","30,7","1,53","-13,9","0","EUR"
"2023-10-14 23:26:39","Tepuy Basics","Goleta","glovo","APMS16QR","Entregado","12,6","0","0","0","EUR"
"2023-10-14 23:25:34","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AFBFC9SS","Entregado","35,2","0","-14,6","0","EUR"
"2023-10-14 23:22:55","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","1B404","Entregado","29","2,64","0","0","EUR"
"2023-10-14 23:06:22","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","A8HGEDLP","Entregado","29,2","0","-14,6","0","EUR"
"2023-10-14 22:58:22","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BPHU7TDN","Entregado","39,6","0","0","0","EUR"
"2023-10-14 22:57:22","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","2B484","Entregado","15,4","1,4","0","0","EUR"
"2023-10-14 22:44:27","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","7BDF0","Entregado","55,6","2,52","-27,8","-6,95","EUR"
"2023-10-14 22:27:58","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B19BTUWG","Entregado","22,3","0","0","0","EUR"
"2023-10-14 22:26:44","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","921AD","Entregado","30,7","1,53","-13,9","0","EUR"
"2023-10-14 22:23:38","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","7A9BE","Entregado","55,6","2,52","-27,8","0","EUR"
"2023-10-14 22:22:22","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","8CA1A","Entregado","30,5","1,47","-14,3","0","EUR"
"2023-10-14 22:20:39","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","1FC61","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-14 22:19:42","Tepuy Basics","Goleta","ubereats","69F0F","Entregado","34,9","2,03","-12,5","0","EUR"
"2023-10-14 22:17:40","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AVADPXFZ","Entregado","12,7","0","0","0","EUR"
"2023-10-14 22:08:42","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","D6A83","Entregado","65,7","3,37","-28,6","0","EUR"
"2023-10-14 22:08:26","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","321A2","Entregado","30,7","1,53","-13,9","0","EUR"
"2023-10-14 22:05:30","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","4EFF5","Entregado","24,9","2,26","0","0","EUR"
"2023-10-14 22:00:40","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","94610","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-14 21:46:27","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A1SLKZAX","Entregado","25,7","0","0","0","EUR"
"2023-10-14 21:43:32","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","C8F96","Entregado","75","3,41","-37,5","0","EUR"
"2023-10-14 21:37:37","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","0407E","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-14 21:36:51","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ASHPXK1D","Entregado","53,2","0","0","0","EUR"
"2023-10-14 21:34:15","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","74A70","Entregado","39,1","3,55","0","0","EUR"
"2023-10-14 21:33:18","Tepuy Basics","Goleta","ubereats","71DBA","Entregado","27,5","1,36","-12,5","0","EUR"
"2023-10-14 21:32:45","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BB6Q1ZXB","Entregado","10,5","0","0","0","EUR"
"2023-10-14 21:28:39","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","586B9","Entregado","63,3","5,75","0","0","EUR"
"2023-10-14 21:27:31","Tepuy Basics","Goleta","ubereats","C52D7","Entregado","25","1,13","-12,5","0","EUR"
"2023-10-14 21:25:58","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","97588","Entregado","15,4","1,4","0","0","EUR"
"2023-10-14 21:25:29","Tepuy Basics","Goleta","ubereats","0C123","Entregado","30,9","1,67","-12,5","0","EUR"
"2023-10-14 21:25:21","Tepuy Basics","Goleta","ubereats","0594F","Entregado","31","1,68","-12,5","0","EUR"
"2023-10-14 21:23:54","Tepuy Basics","Goleta","glovo","AC1EXJLD","Entregado","23,2","0","0","0","EUR"
"2023-10-14 21:14:27","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AXQVLAED","Entregado","15,6","0","0","0","EUR"
"2023-10-14 21:14:05","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","A5DC1","Entregado","30,6","1,48","-14,3","0","EUR"
"2023-10-14 21:12:46","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BN4FC9RN","Entregado","24,6","0","0","0","EUR"
"2023-10-14 21:11:10","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AVQBMQPJ","Entregado","27,1","0","0","0","EUR"
"2023-10-14 21:10:54","Tepuy Basics","Goleta","ubereats","BDB8C","Cancelado","31,3","2,85","-12,5","0","EUR"
"2023-10-14 21:10:23","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","148E4","Entregado","33,5","1,75","-14,3","0","EUR"
"2023-10-14 21:03:30","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","2C8C9","Entregado","33,6","1,75","-14,3","0","EUR"
"2023-10-14 20:59:11","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ASEVGU5Z","Entregado","49","0","-24,5","0","EUR"
"2023-10-14 20:53:34","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BY6AB11J","Entregado","20","0","0","0","EUR"
"2023-10-14 20:52:51","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AZVV2KLZ","Entregado","29,4","0","0","0","EUR"
"2023-10-14 20:52:47","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AVVCLJPC","Entregado","49","0","-24,5","0","EUR"
"2023-10-14 20:51:09","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BJRRYT8T","Entregado","18,2","0","0","0","EUR"
"2023-10-14 20:44:49","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","7F68A","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-14 20:43:58","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BS3ZEL52","Entregado","29,1","0","0","0","EUR"
"2023-10-14 20:41:26","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","04D0C","Entregado","43,1","2,62","-14,3","0","EUR"
"2023-10-14 20:41:13","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","B4B53","Entregado","36,3","2","-14,3","0","EUR"
"2023-10-14 20:38:35","Tepuy Basics","Goleta","ubereats","2918A","Entregado","25","1,13","-12,5","0","EUR"
"2023-10-14 20:32:57","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","8AF6E","Entregado","30","1,59","-12,5","0","EUR"
"2023-10-14 20:26:37","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","86B49","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-14 20:24:35","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","44DF8","Entregado","25","1,13","-12,5","0","EUR"
"2023-10-14 20:20:20","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","F05E9","Entregado","32,5","1,65","-14,3","0","EUR"
"2023-10-14 20:15:32","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","24A54","Entregado","32,5","1,65","-14,3","0","EUR"
"2023-10-14 20:04:01","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","1A034","Entregado","29","1,5","-12,5","0","EUR"
"2023-10-14 19:57:47","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","C335E","Entregado","17,1","1,55","0","0","EUR"
"2023-10-14 19:52:52","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A6ED7J5S","Entregado","13,4","0","0","0","EUR"
"2023-10-14 19:33:10","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","E1A15","Entregado","35,7","1,99","-13,9","0","EUR"
"2023-10-14 19:19:10","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BEKURUQ6","Entregado","14,3","0","0","0","EUR"
"2023-10-14 19:08:52","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","APNZP2V5","Entregado","39,2","0","-19,6","0","EUR"
"2023-10-14 18:29:38","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","869E0","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-14 18:00:52","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AKEFF8C9","Entregado","29,2","0","-14,6","0","EUR"
"2023-10-14 17:27:10","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B2FTBJNJ","Entregado","20,4","0","0","0","EUR"
"2023-10-14 17:12:54","Tepuy Basics","Goleta","glovo","A1U5LSTM","Entregado","18,5","0","0","0","EUR"
"2023-10-14 16:51:58","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B1K2RKMQ","Entregado","12,7","0","0","0","EUR"
"2023-10-14 16:41:07","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","C5CE1","Entregado","30,7","1,53","-13,9","0","EUR"
"2023-10-14 16:30:27","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AD6BUPPL","Entregado","29","0","-9,9","0","EUR"
"2023-10-14 16:25:42","Tepuy Basics","Goleta","glovo","AYTGJHPG","Entregado","15,7","0","0","0","EUR"
"2023-10-14 16:04:51","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AHPSN6GJ","Entregado","25,3","0","0","0","EUR"
"2023-10-14 15:48:47","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BDDZQGC1","Entregado","18,3","0","0","0","EUR"
"2023-10-14 15:35:45","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","437DE","Entregado","27,8","1,27","-13,9","0","EUR"
"2023-10-14 15:23:00","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ALBY9M8P","Entregado","36,5","0","0","0","EUR"
"2023-10-14 15:21:18","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","8272D","Entregado","25","1,13","-12,5","0","EUR"
"2023-10-14 15:20:46","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B1MLCGLR","Entregado","54,6","0","0","0","EUR"
"2023-10-14 15:10:15","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","B18CF","Entregado","38,6","2,21","-14,3","0","EUR"
"2023-10-14 15:08:19","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","B216C","Entregado","25","1,13","-12,5","0","EUR"
"2023-10-14 15:01:51","Tepuy Basics","Goleta","ubereats","128CD","Entregado","36,2","2,15","-12,5","0","EUR"
"2023-10-14 14:58:20","Tepuy Basics","Goleta","ubereats","82622","Entregado","27,5","1,36","-12,5","0","EUR"
"2023-10-14 14:48:46","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AEDUXSVL","Entregado","19,2","0","0","0","EUR"
